"DOI","title","code","short","dldate","country","institution","IP"
"10.23637/rex4-YLD7685-01",Exhaustion Land Experiment annual crop yields 1976-1985 ,R/EX/4,YLD7685,"2025-12-11",SE,Sverige Lantbruksuniversitet,"130.238.123.6"
"10.23637/rex4-YLD7685-01",Exhaustion Land Experiment annual crop yields 1976-1985 ,R/EX/4,YLD7685,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/REX4-PTESTYLD78623-1",Exhaustion Land Experiment P test annual crop yields 1986-2023 ,R/EX/4,PTEST8623,"2025-12-11",SE,Sverige Lantbruksuniversitet,"130.238.123.6"
"10.23637/REX4-PTESTYLD78623-1",Exhaustion Land Experiment P test annual crop yields 1986-2023 ,R/EX/4,PTEST8623,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/REX4-PTESTYLD78623-1",Exhaustion Land Experiment P test annual crop yields 1986-2023 ,R/EX/4,PTEST8623,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/REX4-PTESTYLD78623-1",Exhaustion Land Experiment P test annual crop yields 1986-2023 ,R/EX/4,PTEST8623,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-03-11",GB,RRes,"149.155.21.73"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-06-26",GB,"","90.51.127.217"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-08-11",GB,"","220.240.149.126"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-11-24",NL,Wageningen University Reserach,"137.224.252.36"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-12-11",SE,Sverige Lantbruksuniversitet,"130.238.123.6"
"10.23637/rbk1-potyld6896-01",Broadbalk potato tuber yields 1968-1996 ,R/BK/1,POTYIELD,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-03-11",GB,RRes,"149.155.21.73"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-05-06",GB,"","130.238.111.9"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-05-08",GB,"","137.224.252.13"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-09-07",FI,Aalto University,"89.27.46.198"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-09-09",GB,"","149.155.21.116"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-09-09",GB,"","149.155.21.116"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-10-05",GB,"","78.130.185.237"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-11-27",GB,University of Aberdeen,"139.133.0.4"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-12-11",SE,Sverige Lantbruksuniversitet,"130.238.123.6"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2025-12-14",GB,IUCN,"185.98.171.232"
"10.23637/rbk1-oatyld9622-01",Broadbalk oats grain and straw yields 1996-2022 ,R/BK/1,OATYIELD,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-09-13",GB,open university,"194.80.134.138"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-10-08",GB,RRES,"149.155.19.162"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-11-06",DE,Martin-Luther-University Halle-Wittenberg,"141.48.34.10"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-11-12",EE,University of Tartu,"84.50.16.107"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-OAyieldsperiod2-2","Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964 ",R/PG/5,OAyieldsperiod2,"2026-02-05",GB,"","217.181.28.15"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-08-05",GB,"","192.16.204.74"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-08-11",GB,"","220.240.149.126"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-09-13",GB,open university,"194.80.134.138"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-10-22",GB,"","192.16.204.211"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-10-29",GB,UKCEH,"192.171.130.186"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-10-30",GB,"","192.16.204.74"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-11-12",GB,"","32.220.148.184"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-11-15",UA,Institute of Agriculture of Carpathian Region of NAAS,"91.196.55.61"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-12-02",GB,"","114.122.36.45"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2025-12-17",SE,Sverige Lantbruksuniversitet,"130.238.123.6"
"10.23637/rpg5-PGYields19652024-1",Park Grass Yields and Fertilizer Treatments 1965-2024 ,R/PG/5,PGYields19652024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-05-21",GB,Farmlytics,"86.130.250.54"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-05-23",GB,Rothamsted Research,"10.30.0.12"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-07-04",FR,INRAE,"37.67.159.13"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-07-04",FR,"INRAE, academic","147.99.15.224"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-07-18",ID,universitas lampung,"121.50.32.204"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-07-20",GB,"","188.143.34.113"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-07-21",GB,"","157.181.195.166"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-11-13",US,Colorado State University,"24.128.65.96"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-12-05",GB,"","149.155.21.246"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2025-12-22",DE,Klim,"80.3.29.45"
"10.23637/rrs1-SOILCN-2","Highfield Bare Fallow soil chemical properties, 1959-2023 ",R/RS/1,SOILCN5914,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2025-09-13",GB,event participant ,"194.80.134.138"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2025-09-14",GB,"","194.80.134.138"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2025-10-09",GB,Met Office,"185.251.11.188"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsTMASunHours1891-2024-01",Total Monthly and Annual Sunshine Hours at Rothamsted 1891-2024 ,RMS,rmsTMAsun18912024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2025-12-19",GB,Rothamsted Researc,"82.19.197.127"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2025-12-19",GB,Rothamsted Researc,"82.19.197.127"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2025-12-20",GB,University College London,"103.235.17.17"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2026-01-06",GB,Research,"86.169.76.224"
"10.23637/rmsMAAirTemp1878-2024-01","Monthly and Annual Air Temperature (Max, Mean, Min) at Rothamsted 1878-2024 ",RMS,rmsMAtemp18782024,"2026-01-10",GB,"","192.166.211.147"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-09-13",GB,RRes,"194.80.134.138"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-09-13",GB,RAU,"194.80.134.138"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-09-14",GB,"","194.80.134.138"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-10-21",BE,"Aquila Advisors, consulting ","193.148.21.194"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-10-23",GB,KatKin,"62.64.156.214"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-11-12",GB,PremiumCrops,"87.255.51.8"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-12-02",US,EarthOptics,"68.168.183.97"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2025-12-19",GB,"","149.155.20.46"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rmsTMArain1853-2024-01",Total Monthly and Annual Rain at Rothamsted 1853-2024 ,RMS,rmsTMArain5324,"2026-01-26",GB,School of Life,"54.240.197.233"
"10.23637/rex4-PTESTSOIL7423-01",Exhaustion Land Experiment P test soil P 1974-2023 ,R/EX/4,SOIL7423,"2025-11-05",CN,China Agricultural University,"61.227.194.65"
"10.23637/rex4-PTESTSOIL7423-01",Exhaustion Land Experiment P test soil P 1974-2023 ,R/EX/4,SOIL7423,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rex4-PTESTSOIL7423-01",Exhaustion Land Experiment P test soil P 1974-2023 ,R/EX/4,SOIL7423,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-09-13",GB,open university,"194.80.134.138"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-10-15",GB,"","72.43.124.84"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-10-24",US,Colorado State University,"129.82.95.79"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-11-12",EE,University of Tartu,"84.50.16.107"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-11-17",GB,"","192.16.204.74"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-11-24",CN,Lanzhou university,"202.201.10.150"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGYields1856-1902-1",Park Grass Fertilizer Treatments and Hay Yields 1856-1902 ,R/PG/5,OAyieldsperiod1,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-10-07",GB,"","192.16.204.215"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-11-04",CN,UCSA,"167.172.64.239"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-11-12",EE,University of Tartu,"84.50.16.107"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-11-28",GB,Rothamsted Research,"149.155.19.24"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2025-12-31",GB,"","192.16.204.104"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rpg5-PGtimeline-1856-2025-01",Park Grass Plot & Treatments Timeline 1856-2025 ,R/PG/5,PGplottime,"2026-01-07",GB,University of Oxford,"90.254.235.65"
"10.23637/rpg5-transects-01",Park Grass 1993 soil transects across adjacent pairs of sub-plots with contrasting treatments ,R/PG/5,transects,"2025-10-28",GB,Rothamsted Research,"82.19.197.127"
"10.23637/rpg5-transects-01",Park Grass 1993 soil transects across adjacent pairs of sub-plots with contrasting treatments ,R/PG/5,transects,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-transects-01",Park Grass 1993 soil transects across adjacent pairs of sub-plots with contrasting treatments ,R/PG/5,transects,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rpg5-transects-01",Park Grass 1993 soil transects across adjacent pairs of sub-plots with contrasting treatments ,R/PG/5,transects,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rpg5-PGsoilpH-1876-2023-01",Park Grass Soil pH 1876-2023 ,R/PG/5,PGsoilpH,"2026-01-10",GB,"","192.16.204.104"
"10.23637/rms-RMAAtempanomaly-1",Annual Mean Air Temperature Anomaly at Rothamsted 1878-2019 ,RMS,RMAAtempanom,"2026-04-16",GB,BioSS,"143.234.109.62"
"10.23637/rms-RMAAtempanomaly-1",Annual Mean Air Temperature Anomaly at Rothamsted 1878-2019 ,RMS,RMAAtempanom,"2026-05-03",GB,"","61.220.126.180"
"10.23637/rms-RMAAtempanomaly-1",Annual Mean Air Temperature Anomaly at Rothamsted 1878-2019 ,RMS,RMAAtempanom,"2026-05-05",GB,MSC Consultants,"185.130.156.205"
"10.23637/rms-RMAAtempanomaly-1",Annual Mean Air Temperature Anomaly at Rothamsted 1878-2019 ,RMS,RMAAtempanom,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/rmsMMRain10850917",Mean monthly rainfall at Rothamsted October 1985-September 2017,RMS,rmsMMR10850917,"2026-04-22",IT,L. A. S. Guggenheim ,"176.206.99.198"
"10.23637/rmsMMRain10850917",Mean monthly rainfall at Rothamsted October 1985-September 2017,RMS,rmsMMR10850917,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/OARES30YrMeans6190",Rothamsted 30-year mean meteorological data 1961-1990,RMS,R30YrMeans6190,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/rmsmmtemp10850917",Mean monthly temperature at Rothamsted October 1985-September 2017,RMS,rmsMMT10850917,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-02-09",GB,private individual,"2.98.240.80"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-02-24",GB,"","149.155.11.41"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-03-04",GB,Rothamsted Research,"149.155.29.159"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-03-14",GB,University of Nottingham,"169.239.27.78"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-03-31",IE,TU Dublin,"109.79.225.205"
"10.23637/OARES30YrMeans9120",Rothamsted 30-year mean meteorological data 1991-2020,RMS,R30YrMeans9120,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-05-03",GB,"","61.220.126.180"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",AF,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",AF,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",AL,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",AF,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",DZ,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-01",AF,aYlNlfdX,"203.10.99.50"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-25",GB,"","134.238.54.82"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-27",GB,For my own personal Private study,"80.2.120.120"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-06-28",CZ,"DCO, s.r.o.","89.176.77.228"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2026-02-25",GB,ROTHAMSTED RESEARCH LIMITED,"149.155.11.41"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/bbk-2078416917-01",<i>Cirsium arvense</i> frequency on Broadbalk Section 8 1991-2018,R/BK/1,CIRSIUM1991,"2026-02-17",GB,"","5.65.61.137"
"10.23637/bbk-2078416917-01",<i>Cirsium arvense</i> frequency on Broadbalk Section 8 1991-2018,R/BK/1,CIRSIUM1991,"2026-05-03",GB,"","61.220.126.180"
"10.23637/bbk-2078416917-01",<i>Cirsium arvense</i> frequency on Broadbalk Section 8 1991-2018,R/BK/1,CIRSIUM1991,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/bbk-2078416917-01",<i>Cirsium arvense</i> frequency on Broadbalk Section 8 1991-2018,R/BK/1,CIRSIUM1991,"2026-05-29",GB,"","92.118.205.88"
"10.23637/bbk-2078416917-01",<i>Cirsium arvense</i> frequency on Broadbalk Section 8 1991-2018,R/BK/1,CIRSIUM1991,"2026-06-02",CN,&#20013;&#22269;&#31185;&#23398;&#38498;&#27494;&#27721;&#26893;&#29289;&#22253;,"202.127.146.207"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-02-24",GB,Harper Adams University,"193.61.96.229"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-02-24",GB,Harper Adams University,"193.61.96.229"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-03-02",GB,Harper Adams University,"78.144.149.64"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-05-03",GB,"","61.220.126.180"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-05-03",GB,"","61.220.126.180"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-05-06",US,OpenTEAM ,"75.69.253.4"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-05-23",GB,"","207.97.139.42"
"10.23637/BK-oadata-soilN-01","Broadbalk Soil Total % Nitrogen Content, 1843-2010 ",R/BK/1,Nitro1843,"2026-05-27",AU,University of Queensland,"130.102.13.6"
